id_municipio,ano,pop
3510609,2018,398611
3510609,2019,400927
3510609,2020,403183
3510708,2001,11513
3510708,2002,11463
3510708,2003,11396
3510708,2004,11258
3510708,2005,11181
3510708,2006,11105
3510708,2007,11324
3510708,2008,11632
3510708,2009,11624
3510708,2010,11805
3510708,2011,11820
3510708,2012,11836
3510708,2013,12233
3510708,2014,12257
3510708,2015,12281
3510708,2016,12305
3510708,2017,12328
3510708,2018,12303
3510708,2019,12326
3510708,2020,12349
3510807,2001,26974
3510807,2002,27114
3510807,2003,27260
3510807,2004,27565
3510807,2005,27735
3510807,2006,27903
3510807,2007,27081
3510807,2008,28083
3510807,2009,28189
3510807,2010,28307
3510807,2011,28423
3510807,2012,28535
3510807,2013,29597
3510807,2014,29739
3510807,2015,29877
3510807,2016,30012
3510807,2017,30144
3510807,2018,30237
3510807,2019,30380
3510807,2020,30520
3510906,2001,2890
3510906,2002,2903
3510906,2003,2918
3510906,2004,2949
3510906,2005,2966
3510906,2006,2983
3510906,2007,2706
3510906,2008,2752
3510906,2009,2737
3510906,2010,2634
3510906,2011,2616
3510906,2012,2599
3510906,2013,2657
3510906,2014,2640
3510906,2015,2623
3510906,2016,2607
3510906,2017,2591
3510906,2018,2542
3510906,2019,2523
3510906,2020,2505
3511003,2001,14988
3511003,2002,15020
3511003,2003,15053
3511003,2004,15122
3511003,2005,15161
3511003,2006,15199
3511003,2007,15410
3511003,2008,16064
3511003,2009,16165
3511003,2010,18003
3511003,2011,18237
3511003,2012,18465
3511003,2013,19360
3511003,2014,19620
3511003,2015,19873
3511003,2016,20120
3511003,2017,20362
3511003,2018,20738
3511003,2019,21006
3511003,2020,21267
3511102,2001,107612
3511102,2002,109017
3511102,2003,110489
3511102,2004,113578
3511102,2005,115287
3511102,2006,116984
3511102,2007,109362
3511102,2008,114069
3511102,2009,114812
3511102,2010,112820
3511102,2011,113355
3511102,2012,113873
3511102,2013,118209
3511102,2014,118853
3511102,2015,119480
3511102,2016,120092
3511102,2017,120691
3511102,2018,121210
3511102,2019,121862
3511102,2020,122497
3511201,2001,6596
3511201,2002,6617
3511201,2003,6646
3511201,2004,6706
3511201,2005,6739
3511201,2006,6772
3511201,2007,6870
3511201,2008,7191
3511201,2009,7250
3511201,2010,7127
3511201,2011,7171
3511201,2012,7214
3511201,2013,7502
3511201,2014,7553
3511201,2015,7603
3511201,2016,7652
3511201,2017,7700
3511201,2018,7752
3511201,2019,7804
3511201,2020,7855
3511300,2001,6811
3511300,2002,6910
3511300,2003,7007
3511300,2004,7211
3511300,2005,7324
3511300,2006,7436
3511300,2007,7607
3511300,2008,8119
3511300,2009,8258
3511300,2010,7972
3511300,2011,8070
3511300,2012,8165
3511300,2013,8553
3511300,2014,8662
3511300,2015,8767
3511300,2016,8870
3511300,2017,8971
3511300,2018,9125
3511300,2019,9237
3511300,2020,9346
3511409,2001,15424
3511409,2002,15626
3511409,2003,15850
3511409,2004,16320
3511409,2005,16580
3511409,2006,16838
3511409,2007,16276
3511409,2008,17147
3511409,2009,17337
3511409,2010,17532
3511409,2011,17715
3511409,2012,17893
3511409,2013,18703
3511409,2014,18909
3511409,2015,19109
3511409,2016,19304
3511409,2017,19495
3511409,2018,19774
3511409,2019,19985
3511409,2020,20191
3511508,2001,30670
3511508,2002,31498
3511508,2003,32422
3511508,2004,34362
3511508,2005,35435
3511508,2006,36500
3511508,2007,34769
3511508,2008,37419
3511508,2009,38199
3511508,2010,39617
3511508,2011,40393
3511508,2012,41144
3511508,2013,43473
3511508,2014,44320
3511508,2015,45142
3511508,2016,45947
3511508,2017,46733
3511508,2018,48074
3511508,2019,48949
3511508,2020,49802
3511607,2001,13047
3511607,2002,13247
3511607,2003,13416
3511607,2004,13771
3511607,2005,13967
3511607,2006,14162
3511607,2007,14005
3511607,2008,14795
3511607,2009,14979
3511607,2010,15540
3511607,2011,15744
3511607,2012,15942
3511607,2013,16717
3511607,2014,16943
3511607,2015,17163
3511607,2016,17378
3511607,2017,17587
3511607,2018,17915
3511607,2019,18148
3511607,2020,18375
3511706,2001,13279
3511706,2002,13521
3511706,2003,13746
3511706,2004,14218
3511706,2005,14479
3511706,2006,14738
3511706,2007,14356
3511706,2008,15213
3511706,2009,15423
3511706,2010,15085
3511706,2011,15242
3511706,2012,15395
3511706,2013,16092
3511706,2014,16268
3511706,2015,16440
3511706,2016,16608
3511706,2017,16772
3511706,2018,17009
3511706,2019,17190
3511706,2020,17367
3511904,2001,5462
3511904,2002,5514
3511904,2003,5564
3511904,2004,5671
3511904,2005,5730
3511904,2006,5789
3511904,2007,6081
3511904,2008,6477
3511904,2009,6582
3511904,2010,7065
3511904,2011,7192
3511904,2012,7316
3511904,2013,7717
3511904,2014,7856
3511904,2015,7992
3511904,2016,8124
3511904,2017,8254
3511904,2018,8472
3511904,2019,8617
3511904,2020,8757
3512001,2001,16747
3512001,2002,16823
3512001,2003,16897
3512001,2004,17051
3512001,2005,17137
3512001,2006,17222
3512001,2007,16989
3512001,2008,17659
3512001,2009,17745
3512001,2010,17371
3512001,2011,17425
3512001,2012,17478
3512001,2013,18107
3512001,2014,18177
3512001,2015,18245
3512001,2016,18311
3512001,2017,18376
3512001,2018,18398
3512001,2019,18468
3512001,2020,18535
3512100,2001,6038
3512100,2002,6095
3512100,2003,6161
3512100,2004,6299
3512100,2005,6375
3512100,2006,6451
3512100,2007,6073
3512100,2008,6314
3512100,2009,6345
3512100,2010,5994
3512100,2011,5997
3512100,2012,6001
3512100,2013,6196
3512100,2014,6203
3512100,2015,6211
3512100,2016,6218
3512100,2017,6225
3512100,2018,6203
3512100,2019,6210
3512100,2020,6216
3512209,2001,23047
3512209,2002,23392
3512209,2003,23725
3512209,2004,24422
3512209,2005,24809
3512209,2006,25192
3512209,2007,23352
3512209,2008,24336
3512209,2009,24485
3512209,2010,25229
3512209,2011,25425
3512209,2012,25615
3512209,2013,26689
3512209,2014,26914
3512209,2015,27132
3512209,2016,27345
3512209,2017,27554
3512209,2018,27820
3512209,2019,28050
3512209,2020,28273
3512308,2001,15275
3512308,2002,15538
3512308,2003,15832
3512308,2004,16450
3512308,2005,16792
3512308,2006,17132
3512308,2007,15473
3512308,2008,16160
3512308,2009,16274
3512308,2010,16288
3512308,2011,16394
3512308,2012,16497
3512308,2013,17162
3512308,2014,17286
3512308,2015,17406
3512308,2016,17523
3512308,2017,17638
3512308,2018,17770
3512308,2019,17896
3512308,2020,18019
3512407,2001,18108
3512407,2002,18486
3512407,2003,18901
3512407,2004,19773
3512407,2005,20256
3512407,2006,20734
3512407,2007,19309
3512407,2008,20445
3512407,2009,20720
3512407,2010,21080
3512407,2011,21348
3512407,2012,21607
3512407,2013,22648
3512407,2014,22945
3512407,2015,23234
3512407,2016,23517
3512407,2017,23793
3512407,2018,24221
3512407,2019,24528
3512407,2020,24826
3512506,2001,4461
3512506,2002,4498
3512506,2003,4536
3512506,2004,4615
3512506,2005,4659
3512506,2006,4702
3512506,2007,4881
3512506,2008,5177
3512506,2009,5250
3512506,2010,5238
3512506,2011,5301
3512506,2012,5362
3512506,2013,5615
3512506,2014,5685
3512506,2015,5753
3512506,2016,5820
3512506,2017,5885
3512506,2018,5986
3512506,2019,6058
3512506,2020,6129
3512605,2001,5564
3512605,2002,5555
3512605,2003,5539
3512605,2004,5506
3512605,2005,5488
3512605,2006,5470
3512605,2007,5277
3512605,2008,5370
3512605,2009,5343
3512605,2010,5001
3512605,2011,4956
3512605,2012,4913
3512605,2013,5009
3512605,2014,4965
3512605,2015,4922
3512605,2016,4881
3512605,2017,4840
3512605,2018,4728
3512605,2019,4681
3512605,2020,4635
3512704,2001,3875
3512704,2002,3928
3512704,2003,3991
3512704,2004,4121
3512704,2005,4194
3512704,2006,4266
3512704,2007,3935
3512704,2008,4109
3512704,2009,4138
3512704,2010,3874
3512704,2011,3880
3512704,2012,3887
3512704,2013,4018
3512704,2014,4027
3512704,2015,4036
3512704,2016,4045
3512704,2017,4054
3512704,2018,4047
3512704,2019,4055
3512704,2020,4064
3512803,2001,45345
3512803,2002,46111
3512803,2003,46927
3512803,2004,48638
3512803,2005,49585
3512803,2006,50525
3512803,2007,53561
3512803,2008,57951
3512803,2009,59297
3512803,2010,58827
3512803,2011,59938
3512803,2012,61013
3512803,2013,64415
3512803,2014,65628
3512803,2015,66807
3512803,2016,67960
3512803,2017,69086
3512803,2018,70998
3512803,2019,72252
3512803,2020,73474
3512902,2001,7315
3512902,2002,7276
3512902,2003,7231
3512902,2004,7137
3512902,2005,7085
3512902,2006,7033
3512902,2007,6951
3512902,2008,7071
3512902,2009,7033
3512902,2010,7214
3512902,2011,7202
3512902,2012,7191
3512902,2013,7404
3512902,2014,7396
3512902,2015,7388
3512902,2016,7381
3512902,2017,7374
3512902,2018,7316
3512902,2019,7307
3512902,2020,7298
3513009,2001,153070
3513009,2002,157726
3513009,2003,161782
3513009,2004,170296
3513009,2005,175008
3513009,2006,179685
3513009,2007,172823
3513009,2008,179109
3513009,2009,182045
3513009,2010,201150
3513009,2011,205154
3513009,2012,209027
3513009,2013,220941
3513009,2014,225306
3513009,2015,229548
3513009,2016,233696
3513009,2017,237750
3513009,2018,244694
3513009,2019,249210
3513009,2020,253608
3513108,2001,29106
3513108,2002,29642
3513108,2003,30213
3513108,2004,31412
3513108,2005,32076
3513108,2006,32735
3513108,2007,29377
3513108,2008,30647
3513108,2009,30849
3513108,2010,31691
3513108,2011,31943
3513108,2012,32187
3513108,2013,33543
3513108,2014,33831
3513108,2015,34110
3513108,2016,34384
3513108,2017,34651
3513108,2018,34998
3513108,2019,35292
3513108,2020,35579
3513207,2001,6675
3513207,2002,6775
3513207,2003,6865
3513207,2004,7056
3513207,2005,7162
3513207,2006,7266
3513207,2007,7005
3513207,2008,7362
3513207,2009,7436
3513207,2010,7588
3513207,2011,7665
3513207,2012,7741
3513207,2013,8089
3513207,2014,8176
3513207,2015,8260
3513207,2016,8343
3513207,2017,8424
3513207,2018,8541
3513207,2019,8631
3513207,2020,8718
3513306,2001,2604
3513306,2002,2598
3513306,2003,2592
3513306,2004,2580
3513306,2005,2573
3513306,2006,2566
3513306,2007,2368
3513306,2008,2382
3513306,2009,2356
3513306,2010,2274
3513306,2011,2248
3513306,2012,2224
3513306,2013,2260
3513306,2014,2234
3513306,2015,2209
3513306,2016,2185
3513306,2017,2161
3513306,2018,2100
3513306,2019,2073
3513306,2020,2046
3513405,2001,74062
3513405,2002,74512
3513405,2003,74986
3513405,2004,75980
3513405,2005,76530
3513405,2006,77076
3513405,2007,76098
3513405,2008,79418
3513405,2009,79957
3513405,2010,77039
3513405,2011,77311
3513405,2012,77575
3513405,2013,80408
3513405,2014,80749
3513405,2015,81082
3513405,2016,81406
3513405,2017,81724
3513405,2018,81895
3513405,2019,82238
3513405,2020,82571
3513504,2001,109963
3513504,2002,111922
3513504,2003,113599
3513504,2004,117120
3513504,2005,119068
3513504,2006,121002
3513504,2007,120271
3513504,2008,127702
3513504,2009,129582
3513504,2010,118720
3513504,2011,119519
3513504,2012,120293
3513504,2013,125178
3513504,2014,126105
3513504,2015,127006
3513504,2016,127887
3513504,2017,128748
3513504,2018,129760
3513504,2019,130705
3513504,2020,131626
3513603,2001,23013
3513603,2002,23012
3513603,2003,22975
3513603,2004,22899
3513603,2005,22857
3513603,2006,22815
3513603,2007,22951
3513603,2008,23694
3513603,2009,23735
3513603,2010,21866
3513603,2011,21772
3513603,2012,21682
3513603,2013,22251
3513603,2014,22167
3513603,2015,22086
3513603,2016,22007
3513603,2017,21929
3513603,2018,21639
3513603,2019,21547
3513603,2020,21459
3513702,2001,29368
3513702,2002,29588
3513702,2003,29898
3513702,2004,30548
3513702,2005,30908
3513702,2006,31265
3513702,2007,29533
3513702,2008,30710
3513702,2009,30867
3513702,2010,31056
3513702,2011,31220
3513702,2012,31379
3513702,2013,32595
3513702,2014,32790
3513702,2015,32980
3513702,2016,33165
3513702,2017,33346
3513702,2018,33520
3513702,2019,33718
3513702,2020,33910
3513801,2001,362663
3513801,2002,367958
3513801,2003,373014
3513801,2004,383629
3513801,2005,389503
3513801,2006,395333
3513801,2007,386779
3513801,2008,394266
3513801,2009,397738
3513801,2010,386089
3513801,2011,388575
3513801,2012,390980
3513801,2013,406718
3513801,2014,409613
3513801,2015,412428
3513801,2016,415180
3513801,2017,417869
3513801,2018,420934
3513801,2019,423884
3513801,2020,426757
3513850,2001,1589
3513850,2002,1564
3513850,2003,1537
3513850,2004,1479
3513850,2005,1448
3513850,2006,1416
3513850,2007,1582
3513850,2008,1624
3513850,2009,1623
3513850,2010,1689
3513850,2011,1694
3513850,2012,1699
3513850,2013,1760
3513850,2014,1766
3513850,2015,1772
3513850,2016,1779
3513850,2017,1785
3513850,2018,1786
3513850,2019,1793
3513850,2020,1799
3513900,2001,12041
3513900,2002,12059
3513900,2003,12079
3513900,2004,12121
3513900,2005,12144
3513900,2006,12168
3513900,2007,11246
3513900,2008,11415
3513900,2009,11343
3513900,2010,11208
3513900,2011,11146
3513900,2012,11086
3513900,2013,11604
3513900,2014,11547
3513900,2015,11492
3513900,2016,11437
3513900,2017,11384
3513900,2018,11208
3513900,2019,11146
3513900,2020,11086
3514007,2001,7012
3514007,2002,7025
3514007,2003,7034
3514007,2004,7052
3514007,2005,7062
3514007,2006,7071
3514007,2007,7664
3514007,2008,8108
3514007,2009,8214
3514007,2010,7939
3514007,2011,8011
3514007,2012,8080
3514007,2013,8432
3514007,2014,8513
3514007,2015,8592
3514007,2016,8669
3514007,2017,8744
3514007,2018,8846
3514007,2019,8929
3514007,2020,9010
3514106,2001,22773
3514106,2002,23297
3514106,2003,23657
3514106,2004,24412
3514106,2005,24830
3514106,2006,25245
3514106,2007,24384
3514106,2008,25733
3514106,2009,26040
3514106,2010,24761
3514106,2011,24933
3514106,2012,25100
3514106,2013,26126
3514106,2014,26324
3514106,2015,26517
3514106,2016,26706
3514106,2017,26891
3514106,2018,27112
3514106,2019,27315
3514106,2020,27512
3514205,2001,2158
3514205,2002,2164
3514205,2003,2170
3514205,2004,2182
3514205,2005,2188
3514205,2006,2195
3514205,2007,2181
3514205,2008,2263
3514205,2009,2272
3514205,2010,2096
3514205,2011,2092
3514205,2012,2088
3514205,2013,2148
3514205,2014,2145
3514205,2015,2142
3514205,2016,2139
3514205,2017,2136
3514205,2018,2119
3514205,2019,2115
3514205,2020,2112
3514304,2001,8709
3514304,2002,8788
3514304,2003,8872
3514304,2004,9049
3514304,2005,9147
3514304,2006,9244
3514304,2007,8751
3514304,2008,9089
3514304,2009,9131
3514304,2010,8609
3514304,2011,8609
3514304,2012,8610
3514304,2013,8884
3514304,2014,8890
3514304,2015,8897
3514304,2016,8903
3514304,2017,8909
3514304,2018,8868
3514304,2019,8873
3514304,2020,8878
3514403,2001,40576
3514403,2002,40670
3514403,2003,40749
3514403,2004,40914
3514403,2005,41006
3514403,2006,41096
3514403,2007,42107
3514403,2008,43989
3514403,2009,44309
3514403,2010,43258
3514403,2011,43470
3514403,2012,43675
3514403,2013,45346
3514403,2014,45600
3514403,2015,45847
3514403,2016,46088
3514403,2017,46324
3514403,2018,46536
3514403,2019,46793
3514403,2020,47043
3514502,2001,12534
3514502,2002,12597
3514502,2003,12653
3514502,2004,12772
3514502,2005,12837
3514502,2006,12902
3514502,2007,12381
3514502,2008,12777
3514502,2009,12796
3514502,2010,12251
3514502,2011,12234
3514502,2012,12218
3514502,2013,12585
3514502,2014,12576
3514502,2015,12567
3514502,2016,12558
3514502,2017,12549
3514502,2018,12457
3514502,2019,12445
3514502,2020,12433
3514601,2001,6469
3514601,2002,6586
3514601,2003,6716
3514601,2004,6988
3514601,2005,7138
3514601,2006,7288
3514601,2007,7557
3514601,2008,8163
3514601,2009,8346
3514601,2010,8143
3514601,2011,8284
3514601,2012,8421
3514601,2013,8874
3514601,2014,9028
3514601,2015,9178
3514601,2016,9325
3514601,2017,9468
3514601,2018,9708
3514601,2019,9868
3514601,2020,10023
3514700,2001,6870
3514700,2002,6934
3514700,2003,6984
3514700,2004,7088
3514700,2005,7146
3514700,2006,7203
3514700,2007,6247
3514700,2008,6299
3514700,2009,6239
3514700,2010,6318
3514700,2011,6279
3514700,2012,6242
3514700,2013,6389
3514700,2014,6352
3514700,2015,6316
3514700,2016,6281
3514700,2017,6247
3514700,2018,6141
3514700,2019,6102
3514700,2020,6064
3514809,2001,14251
3514809,2002,14347
3514809,2003,14446
3514809,2004,14654
3514809,2005,14769
3514809,2006,14883
3514809,2007,14038
3514809,2008,14490
3514809,2009,14514
3514809,2010,14641
3514809,2011,14680
3514809,2012,14718
3514809,2013,15238
3514809,2014,15289
3514809,2015,15339
3514809,2016,15388
3514809,2017,15436
3514809,2018,15443
3514809,2019,15494
3514809,2020,15544
3514908,2001,14155
3514908,2002,14363
3514908,2003,14583
3514908,2004,15045
3514908,2005,15301
3514908,2006,15555
3514908,2007,14521
3514908,2008,15192
3514908,2009,15312
3514908,2010,15775
3514908,2011,15920
3514908,2012,16060
3514908,2013,16762
3514908,2014,16926
3514908,2015,17085
3514908,2016,17241
3514908,2017,17393
3514908,2018,17604
3514908,2019,17772
3514908,2020,17936
3514924,2001,2583
3514924,2002,2585
3514924,2003,2589
3514924,2004,2597
3514924,2005,2601
3514924,2006,2606
3514924,2007,3024
3514924,2008,3251
3514924,2009,3317
3514924,2010,3120
3514924,2011,3162
3514924,2012,3202
3514924,2013,3359
3514924,2014,3406
3514924,2015,3451
3514924,2016,3494
3514924,2017,3537
3514924,2018,3604
3514924,2019,3651
3514924,2020,3697
3514957,2001,2487
3514957,2002,2495
3514957,2003,2503
3514957,2004,2519
3514957,2005,2528
3514957,2006,2537
3514957,2007,2391
3514957,2008,2448
3514957,2009,2442
3514957,2010,2423
3514957,2011,2419
3514957,2012,2415
3514957,2013,2486
3514957,2014,2484
3514957,2015,2481
3514957,2016,2479
3514957,2017,2476
3514957,2018,2456
3514957,2019,2452
3514957,2020,2449
3515004,2001,213017
3515004,2002,218535
3515004,2003,223581
3515004,2004,234174
3515004,2005,240037
3515004,2006,245855
3515004,2007,237318
3515004,2008,245093
3515004,2009,248722
3515004,2010,240230
3515004,2011,242730
3515004,2012,245148
3515004,2013,256247
3515004,2014,259053
3515004,2015,261781
3515004,2016,264448
3515004,2017,267054
3515004,2018,270843
3515004,2019,273726
3515004,2020,276535
3515103,2001,59218
3515103,2002,61259
3515103,2003,63274
3515103,2004,67505
3515103,2005,69847
3515103,2006,72170
3515103,2007,59083
3515103,2008,61701
3515103,2009,62137
3515103,2010,62769
3515103,2011,63218
3515103,2012,63653
3515103,2013,66273
3515103,2014,66792
3515103,2015,67296
3515103,2016,67788
3515103,2017,68270
3515103,2018,68856
3515103,2019,69385
3515103,2020,69901
3515129,2001,2896
3515129,2002,2891
3515129,2003,2890
3515129,2004,2888
3515129,2005,2887
3515129,2006,2886
3515129,2007,3021
3515129,2008,3159
3515129,2009,3184
3515129,2010,3020
3515129,2011,3030
3515129,2012,3040
3515129,2013,3149
3515129,2014,3162
3515129,2015,3174
3515129,2016,3186
3515129,2017,3197
3515129,2018,3202
3515129,2019,3214
3515129,2020,3227
3515152,2001,10458
3515152,2002,10776
3515152,2003,11121
3515152,2004,11845
3515152,2005,12246
3515152,2006,12644
3515152,2007,12729
3515152,2008,13914
3515152,2009,14300
3515152,2010,15721
3515152,2011,16158
3515152,2012,16580
3515152,2013,17681
3515152,2014,18153
3515152,2015,18611
3515152,2016,19059
3515152,2017,19497
3515152,2018,20284
3515152,2019,20773
3515152,2020,21249
3515186,2001,40807
3515186,2002,41175
3515186,2003,41497
3515186,2004,42174
3515186,2005,42549
3515186,2006,42921
3515186,2007,40684
3515186,2008,42128
3515186,2009,42260
3515186,2010,41907
3515186,2011,42017
3515186,2012,42123
3515186,2013,43611
3515186,2014,43756
3515186,2015,43897
3515186,2016,44036
3515186,2017,44170
3515186,2018,44186
3515186,2019,44330
3515186,2020,44471
3515194,2001,3763
3515194,2002,3824
3515194,2003,3893
3515194,2004,4037
3515194,2005,4116
3515194,2006,4195
3515194,2007,4103
3515194,2008,4361
3515194,2009,4428
3515194,2010,4244
3515194,2011,4288
3515194,2012,4330
3515194,2013,4525
3515194,2014,4574
3515194,2015,4621
3515194,2016,4668
3515194,2017,4713
3515194,2018,4779
3515194,2019,4829
3515194,2020,4878
3515202,2001,8231
3515202,2002,8206
3515202,2003,8183
3515202,2004,8134
3515202,2005,8108
3515202,2006,8081
3515202,2007,8590
3515202,2008,8976
3515202,2009,9042
3515202,2010,8208
3515202,2011,8204
3515202,2012,8201
3515202,2013,8458
3515202,2014,8460
3515202,2015,8462
3515202,2016,8464
3515202,2017,8466
3515202,2018,8418
3515202,2019,8419
3515202,2020,8419
3515301,2001,2609
3515301,2002,2593
3515301,2003,2578
3515301,2004,2547
3515301,2005,2530
3515301,2006,2513
3515301,2007,2454
3515301,2008,2490
3515301,2009,2474
3515301,2010,2658
3515301,2011,2661
3515301,2012,2663
3515301,2013,2752
3515301,2014,2756
3515301,2015,2761
3515301,2016,2765
3515301,2017,2769
3515301,2018,2762
3515301,2019,2766
3515301,2020,2770
3515350,2001,10294
3515350,2002,10351
3515350,2003,10414
3515350,2004,10547
3515350,2005,10621
3515350,2006,10694
3515350,2007,9923
3515350,2008,10180
3515350,2009,10168
3515350,2010,9585
3515350,2011,9537
3515350,2012,9491
3515350,2013,9729
3515350,2014,9685
3515350,2015,9642
3515350,2016,9600
3515350,2017,9559
3515350,2018,9419
3515350,2019,9371
3515350,2020,9325
3515400,2001,15090
3515400,2002,15152
3515400,2003,15219
3515400,2004,15357
3515400,2005,15434
3515400,2006,15510
3515400,2007,14601
3515400,2008,14985
3515400,2009,14969
3515400,2010,15320
3515400,2011,15344
3515400,2012,15367
3515400,2013,15889
3515400,2014,15925
3515400,2015,15960
3515400,2016,15994
3515400,2017,16028
3515400,2018,16001
3515400,2019,16036
3515400,2020,16070
3515509,2001,62296
3515509,2002,62805
3515509,2003,63342
3515509,2004,64470
3515509,2005,65095
3515509,2006,65714
3515509,2007,61392
3515509,2008,63414
3515509,2009,63539
3515509,2010,64696
3515509,2011,64930
3515509,2012,65157
3515509,2013,67543
3515509,2014,67836
3515509,2015,68120
3515509,2016,68399
3515509,2017,68670
3515509,2018,68823
3515509,2019,69116
3515509,2020,69402
3515608,2001,5456
3515608,2002,5488
3515608,2003,5514
3515608,2004,5567
3515608,2005,5596
3515608,2006,5625
3515608,2007,5212
3515608,2008,5328
3515608,2009,5312
3515608,2010,5534
3515608,2011,5542
3515608,2012,5550
3515608,2013,5736
3515608,2014,5748
3515608,2015,5760
3515608,2016,5771
3515608,2017,5782
3515608,2018,5771
3515608,2019,5783
3515608,2020,5794
3515657,2001,1398
3515657,2002,1378
3515657,2003,1352
3515657,2004,1299
3515657,2005,1270
3515657,2006,1241
3515657,2007,1457
3515657,2008,1514
3515657,2009,1521
3515657,2010,1563
3515657,2011,1573
3515657,2012,1583
3515657,2013,1646
3515657,2014,1658
3515657,2015,1669
3515657,2016,1680
3515657,2017,1691
3515657,2018,1704
3515657,2019,1716
3515657,2020,1727
3515707,2001,147966
3515707,2002,152100
3515707,2003,156613
3515707,2004,166086
3515707,2005,171329
3515707,2006,176532
3515707,2007,168897
3515707,2008,175939
3515707,2009,179231
3515707,2010,168306
3515707,2011,170296
3515707,2012,172222
3515707,2013,180326
3515707,2014,182544
3515707,2015,184700
3515707,2016,186808
3515707,2017,188868
3515707,2018,191993
3515707,2019,194276
3515707,2020,196500
3515806,2001,2153
3515806,2002,2134
3515806,2003,2114
3515806,2004,2073
3515806,2005,2050
3515806,2006,2027
3515806,2007,2019
3515806,2008,2044
3515806,2009,2029
3515806,2010,1752
3515806,2011,1719
3515806,2012,1688
3515806,2013,1699
3515806,2014,1666
3515806,2015,1634
3515806,2016,1602
3515806,2017,1571
3515806,2018,1499
3515806,2019,1464
3515806,2020,1430
3515905,2001,3183
3515905,2002,3155
3515905,2003,3123
3515905,2004,3057
3515905,2005,3020
3515905,2006,2984
3515905,2007,2907
3515905,2008,2918
3515905,2009,2884
3515905,2010,3003
3515905,2011,2986
3515905,2012,2970
3515905,2013,3042
3515905,2014,3027
3515905,2015,3011
3515905,2016,2996
3515905,2017,2982
3515905,2018,2934
3515905,2019,2917
3515905,2020,2900
3516002,2001,10911
3516002,2002,10811
3516002,2003,10673
3516002,2004,10386
3516002,2005,10226
3516002,2006,10068
3516002,2007,12660
3516002,2008,13524
3516002,2009,13761
3516002,2010,12848
3516002,2011,12982
3516002,2012,13112
3516002,2013,13704
3516002,2014,13854
3516002,2015,14000
3516002,2016,14143
3516002,2017,14282
3516002,2018,14486
3516002,2019,14640
3516002,2020,14790
3516101,2001,3143
3516101,2002,3151
3516101,2003,3162
3516101,2004,3186
3516101,2005,3199
3516101,2006,3212
3516101,2007,2860
3516101,2008,2883
3516101,2009,2856
3516101,2010,2829
3516101,2011,2806
3516101,2012,2785
3516101,2013,2843
3516101,2014,2821
3516101,2015,2799
3516101,2016,2778
3516101,2017,2758
3516101,2018,2699
3516101,2019,2676
3516101,2020,2653
3516200,2001,294067
3516200,2002,299233
3516200,2003,304569
3516200,2004,315770
3516200,2005,321969
3516200,2006,328121
3516200,2007,319094
3516200,2008,327176
3516200,2009,330938
3516200,2010,318640
3516200,2011,321012
3516200,2012,323307
3516200,2013,336734
3516200,2014,339461
3516200,2015,342112
3516200,2016,344704
3516200,2017,347237
3516200,2018,350400
3516200,2019,353187
3516200,2020,355901
3516309,2001,139309
3516309,2002,144227
3516309,2003,149096
3516309,2004,159316
3516309,2005,164971
3516309,2006,170585
3516309,2007,146634
3516309,2008,155224
3516309,2009,157294
3516309,2010,154472
3516309,2011,156063
3516309,2012,157603
3516309,2013,164718
3516309,2014,166505
3516309,2015,168243
3516309,2016,169942
3516309,2017,171602
3516309,2018,174008
3516309,2019,175844
3516309,2020,177633
3516408,2001,110755
3516408,2002,112874
3516408,2003,115080
3516408,2004,119710
3516408,2005,122273
3516408,2006,124816
3516408,2007,121451
3516408,2008,129304
3516408,2009,131366
3516408,2010,131604
3516408,2011,133406
3516408,2012,135150
3516408,2013,141824
3516408,2014,143817
3516408,2015,145755
3516408,2016,147650
3516408,2017,149502
3516408,2018,152433
3516408,2019,154489
3516408,2020,156492
3516507,2001,2758
3516507,2002,2779
3516507,2003,2804
3516507,2004,2856
3516507,2005,2885
3516507,2006,2914
3516507,2007,2638
3516507,2008,2703
3516507,2009,2698
3516507,2010,2708
3516507,2011,2707
3516507,2012,2706
3516507,2013,2790
3516507,2014,2790
3516507,2015,2790
3516507,2016,2791
3516507,2017,2791
3516507,2018,2776
3516507,2019,2776
3516507,2020,2776
3516606,2001,7730
3516606,2002,7652
3516606,2003,7559
3516606,2004,7364
3516606,2005,7256
3516606,2006,7149
3516606,2007,6812
3516606,2008,6754
3516606,2009,6635
3516606,2010,7011
3516606,2011,6946
3516606,2012,6884
3516606,2013,7019
3516606,2014,6956
3516606,2015,6894
3516606,2016,6834
3516606,2017,6776
3516606,2018,6615
3516606,2019,6548
3516606,2020,6482
3516705,2001,43368
3516705,2002,43513
3516705,2003,43676
3516705,2004,44019
3516705,2005,44208
3516705,2006,44396
3516705,2007,42218
3516705,2008,43395
3516705,2009,43380
3516705,2010,43115
3516705,2011,43111
3516705,2012,43108
3516705,2013,44479
3516705,2014,44506
3516705,2015,44532
3516705,2016,44557
3516705,2017,44582
3516705,2018,44370
3516705,2019,44390
3516705,2020,44409
3516804,2001,3551
3516804,2002,3534
3516804,2003,3510
3516804,2004,3459
3516804,2005,3431
3516804,2006,3403
3516804,2007,3863
3516804,2008,4071
3516804,2009,4118
3516804,2010,4193
3516804,2011,4240
3516804,2012,4285
3516804,2013,4482
3516804,2014,4534
3516804,2015,4585
